id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,image_path,text
49033,Women,Accessories,Jewellery,Ring,Silver,Summer,2012,Casual,Lucera Women Silver Ring,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/49033.jpg,Casual | Lucera Women Silver Ring
8314,Men,Apparel,Topwear,Shirts,Blue,Summer,2011,Casual,Locomotive Men Check Lafayette Blue Shirts,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/8314.jpg,Casual | Locomotive Men Check Lafayette Blue Shirts
31129,Girls,Apparel,Dress,Dresses,Magenta,Summer,2012,Casual,Giny and Jony Girls Printed White & Pink Dress,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/31129.jpg,Casual | Giny and Jony Girls Printed White & Pink Dress
43509,Women,Apparel,Dress,Dresses,Grey Melange,Summer,2012,Casual,French Connection Women Grey Melange Dress,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/43509.jpg,Casual | French Connection Women Grey Melange Dress
18691,Men,Apparel,Innerwear,Trunk,Black,Summer,2016,Casual,Hanes Men Black Modern Duo Dry Cotton Stretch Trunks,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/18691.jpg,Casual | Hanes Men Black Modern Duo Dry Cotton Stretch Trunks
47995,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual,Helix Men Black Watch,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/47995.jpg,Casual | Helix Men Black Watch
38296,Men,Accessories,Wallets,Wallets,Brown,Summer,2012,Casual,Reid & Taylor Men Brown Wallet,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/38296.jpg,Casual | Reid & Taylor Men Brown Wallet
14860,Women,Accessories,Wallets,Wallets,Charcoal,Summer,2011,Casual,United Colors of Benetton Women Solid Grey Charcoal Wallets,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/14860.jpg,Casual | United Colors of Benetton Women Solid Grey Charcoal Wallets
39344,Men,Apparel,Topwear,Tshirts,Green,Fall,2012,Casual,Mr. Men Green T-shirt,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/39344.jpg,Casual | Mr. Men Green T-shirt
1897,Men,Apparel,Topwear,Tshirts,Blue,Winter,2010,Sports,FIFA Men Germany Blue Jersey,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/1897.jpg,Sports | FIFA Men Germany Blue Jersey
52649,Women,Accessories,Bags,Handbags,Orange,Summer,2012,Casual,Mod'acc Women Orange Handbag,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/52649.jpg,Casual | Mod'acc Women Orange Handbag
57109,Women,Apparel,Topwear,Tunics,Blue,Summer,2012,Casual,Elle Women Blue Tunic,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/57109.jpg,Casual | Elle Women Blue Tunic
36902,Men,Accessories,Watches,Watches,Silver,Winter,2016,Casual,Fossil Men Silver-Toned Dial Chronograph Watch FS4643,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/36902.jpg,Casual | Fossil Men Silver-Toned Dial Chronograph Watch FS4643
25529,Men,Apparel,Topwear,Shirts,White,Summer,2012,Casual,Wrangler Men Griffith White Shirt,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/25529.jpg,Casual | Wrangler Men Griffith White Shirt
39176,Women,Apparel,Topwear,Kurtas,Purple,Summer,2012,Ethnic,Aneri Women Purple Kurta,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/39176.jpg,Ethnic | Aneri Women Purple Kurta
40982,Boys,Apparel,Topwear,Tshirts,White,Summer,2012,Casual,Gini and Jony Boys Core White T-shirt,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/40982.jpg,Casual | Gini and Jony Boys Core White T-shirt
58141,Women,Accessories,Jewellery,Earrings,Silver,Fall,2012,Casual,Rreverie Silver Earrings,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/58141.jpg,Casual | Rreverie Silver Earrings
57935,Men,Footwear,Sandal,Sandals,Black,Spring,2012,Casual,Clarks Men Black Leather Closed Sandals,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/57935.jpg,Casual | Clarks Men Black Leather Closed Sandals
59093,Women,Apparel,Innerwear,Bra,White,Summer,2017,Casual,Peri Peri Women White Bra,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/59093.jpg,Casual | Peri Peri Women White Bra
41850,Men,Accessories,Socks,Socks,Black,Winter,2015,Casual,Genesis Men Pack of 3 Socks,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/41850.jpg,Casual | Genesis Men Pack of 3 Socks
21189,Unisex,Accessories,Bags,Backpacks,Blue,Summer,2012,Casual,Quiksilver Unisex Blue Backpack,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/21189.jpg,Casual | Quiksilver Unisex Blue Backpack
16539,Men,Apparel,Topwear,Shirts,White,Fall,2011,Casual,Basics Men White Slim Fit Striped Shirt,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/16539.jpg,Casual | Basics Men White Slim Fit Striped Shirt
46249,Women,Apparel,Topwear,Tunics,Pink,Summer,2012,Ethnic,Fusion Beats Women Dark Pink Tunic,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/46249.jpg,Ethnic | Fusion Beats Women Dark Pink Tunic
13877,Men,Apparel,Topwear,Shirts,Maroon,Fall,2011,Casual,Scullers Men Solid Maroon Shirts,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/13877.jpg,Casual | Scullers Men Solid Maroon Shirts
28236,Women,Personal Care,Fragrance,Deodorant,Pink,Spring,2017,Casual,Secret Temptation Women Mystery Deo,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/28236.jpg,Casual | Secret Temptation Women Mystery Deo
8126,Men,Accessories,Belts,Belts,Brown,Winter,2016,Casual,Fastrack Men Non Leather Brown Belts,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/8126.jpg,Casual | Fastrack Men Non Leather Brown Belts
19571,Men,Apparel,Topwear,Tshirts,Black,Summer,2011,Casual,United Colors of Benetton Men Printed Black TShirt,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/19571.jpg,Casual | United Colors of Benetton Men Printed Black TShirt
12199,Men,Apparel,Topwear,Tshirts,Blue,Summer,2015,Casual,Basics Men Blue Polo T-shirt,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/12199.jpg,Casual | Basics Men Blue Polo T-shirt
7952,Men,Apparel,Topwear,Tshirts,Black,Fall,2011,Sports,Puma Men's Knit Polo Black  Polo T-shirt,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/7952.jpg,Sports | Puma Men's Knit Polo Black  Polo T-shirt
6880,Women,Apparel,Topwear,Jackets,Black,Summer,2011,Casual,Forever New Women Long Black Jacket,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/6880.jpg,Casual | Forever New Women Long Black Jacket
11378,Men,Apparel,Topwear,Shirts,White,Fall,2011,Formal,United Colors of Benetton Men Summer White Shirts,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/11378.jpg,Formal | United Colors of Benetton Men Summer White Shirts
45894,Men,Free Items,Free Gifts,Free Gifts,Black,Winter,2016,Casual,Maxima Men Black Dial Watch,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/45894.jpg,Casual | Maxima Men Black Dial Watch
39512,Unisex,Accessories,Bags,Backpacks,Black,Summer,2012,Casual,Peter England Unisex Black Backpack,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/39512.jpg,Casual | Peter England Unisex Black Backpack
52823,Women,Accessories,Jewellery,Earrings,Green,Summer,2012,Casual,Adrika Green Earrings,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/52823.jpg,Casual | Adrika Green Earrings
41408,Women,Apparel,Topwear,Tops,Red,Summer,2012,Casual,Wrangler Women Red Stay Gold Tee Top,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/41408.jpg,Casual | Wrangler Women Red Stay Gold Tee Top
33028,Women,Apparel,Topwear,Kurtas,Blue,Summer,2012,Ethnic,Mother Earth Women Printed Blue Kurta,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/33028.jpg,Ethnic | Mother Earth Women Printed Blue Kurta
25971,Women,Apparel,Dress,Dresses,Black,Summer,2012,Casual,Femella Women Black Dress,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/25971.jpg,Casual | Femella Women Black Dress
58525,Unisex,Accessories,Accessories,Travel Accessory,Green,Summer,2010,Casual,Wildcraft Unisex Green Chalk Bag,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/58525.jpg,Casual | Wildcraft Unisex Green Chalk Bag
37488,Women,Accessories,Watches,Watches,Silver,Winter,2016,Casual,Esprit Women Silver Dial Watch,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/37488.jpg,Casual | Esprit Women Silver Dial Watch
2844,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2011,Casual,Mr.Men Men's Mr.Busy Navy T-shirt,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/2844.jpg,Casual | Mr.Men Men's Mr.Busy Navy T-shirt
50748,Men,Footwear,Shoes,Casual Shoes,Brown,Winter,2018,Casual,Red Chief Men Brown Shoes,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/50748.jpg,Casual | Red Chief Men Brown Shoes
28652,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2012,Sports,Nike Men Tiempo Natural IV Black Sports Shoes,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/28652.jpg,Sports | Nike Men Tiempo Natural IV Black Sports Shoes
29780,Men,Apparel,Bottomwear,Trousers,Black,Summer,2013,Casual,Basics Men Black Trousers,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/29780.jpg,Casual | Basics Men Black Trousers
22368,Men,Apparel,Topwear,Tshirts,Peach,Fall,2011,Casual,Ed Hardy Men Diving Dragon Peach T-Shirt,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/22368.jpg,Casual | Ed Hardy Men Diving Dragon Peach T-Shirt
3996,Men,Footwear,Flip Flops,Flip Flops,Black,Summer,2011,Casual,Spalding Men Black Flip Flops,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/3996.jpg,Casual | Spalding Men Black Flip Flops
19929,Men,Accessories,Accessories,Accessory Gift Set,Blue,Fall,2011,Formal,Reid & Taylor Men Formal Blue Tie+Cufflink+Pocket square - Combo Pack,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/19929.jpg,Formal | Reid & Taylor Men Formal Blue Tie+Cufflink+Pocket square - Combo Pack
2078,Women,Apparel,Topwear,Tshirts,Black,Fall,2010,Sports,ADIDAS Women Fitted Black T-shirt,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/2078.jpg,Sports | ADIDAS Women Fitted Black T-shirt
9490,Unisex,Accessories,Bags,Backpacks,Black,Fall,2011,Casual,Puma Unisex Deck Black Backpacks,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/9490.jpg,Casual | Puma Unisex Deck Black Backpacks
49665,Men,Accessories,Eyewear,Sunglasses,Black,Winter,2016,Casual,United Colors of Benetton Men Sunglass,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/49665.jpg,Casual | United Colors of Benetton Men Sunglass
8542,Women,Footwear,Flip Flops,Flip Flops,Black,Fall,2011,Casual,Crocs Women Abf Single Flip Slippers,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/8542.jpg,Casual | Crocs Women Abf Single Flip Slippers
16961,Men,Accessories,Eyewear,Sunglasses,Black,Winter,2016,Casual,Image Men Sunglasses,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/16961.jpg,Casual | Image Men Sunglasses
19115,Men,Apparel,Topwear,Tshirts,White,Summer,2016,Casual,Campbell Men Pack of 3 Solid Tshirts,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/19115.jpg,Casual | Campbell Men Pack of 3 Solid Tshirts
28460,Women,Apparel,Bottomwear,Shorts,Pink,Summer,2012,Sports,Urban Yoga Women Pink Shorts,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/28460.jpg,Sports | Urban Yoga Women Pink Shorts
23088,Men,Apparel,Bottomwear,Trousers,Grey,Fall,2011,Casual,Arrow Sport Men Dk.Grey Brown Trousers,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/23088.jpg,Casual | Arrow Sport Men Dk.Grey Brown Trousers
43951,Women,Footwear,Shoes,Heels,Bronze,Winter,2012,Casual,Catwalk Women Bronze Heels,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/43951.jpg,Casual | Catwalk Women Bronze Heels
55834,Women,Personal Care,Beauty Accessories,Beauty Accessory,Skin,Spring,2017,Casual,Colorbar Miss Reflective Body Shimmer 001,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/55834.jpg,Casual | Colorbar Miss Reflective Body Shimmer 001
42883,Women,Accessories,Bags,Handbags,Black,Summer,2012,Casual,French Connection Women Black Sling Bag,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/42883.jpg,Casual | French Connection Women Black Sling Bag
48585,Women,Accessories,Jewellery,Bracelet,Silver,Summer,2013,Casual,Lucera Women Silver Bracelet,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/48585.jpg,Casual | Lucera Women Silver Bracelet
34803,Men,Accessories,Belts,Belts,Green,Summer,2012,Casual,Flying Machine Men Woven Green Belt,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/34803.jpg,Casual | Flying Machine Men Woven Green Belt
27428,Women,Apparel,Topwear,Tshirts,Black,Fall,2015,Casual,Jockey Women Black V-neck T-Shirt,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/27428.jpg,Casual | Jockey Women Black V-neck T-Shirt
55008,Women,Personal Care,Lips,Lip Gloss,Maroon,Spring,2017,,Lakme Sheer Satin Lip Gloss 41,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/55008.jpg,nan | Lakme Sheer Satin Lip Gloss 41
19327,Men,Apparel,Topwear,Sweatshirts,Navy Blue,Fall,2011,Casual,Myntra Men Solid Blue Sweatshirt,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/19327.jpg,Casual | Myntra Men Solid Blue Sweatshirt
3398,Women,Accessories,Bags,Handbags,Black,Winter,2015,Casual,Murcia Women Black Handbag,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/3398.jpg,Casual | Murcia Women Black Handbag
39720,Women,Apparel,Dress,Jumpsuit,Olive,Summer,2012,Casual,Arrow Woman Olive Jumpsuit,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/39720.jpg,Casual | Arrow Woman Olive Jumpsuit
10098,Men,Accessories,Watches,Watches,White,Winter,2016,Casual,Fastrack Men Analogue Plastic White Watch,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/10098.jpg,Casual | Fastrack Men Analogue Plastic White Watch
5853,Women,Accessories,Bags,Handbags,Blue,Summer,2011,Casual,ADIDAS Women Blue Handbag,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/5853.jpg,Casual | ADIDAS Women Blue Handbag
11976,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2013,Casual,Fila Men Paramount Plus Black Shoes,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/11976.jpg,Casual | Fila Men Paramount Plus Black Shoes
36768,Men,Accessories,Watches,Watches,Gold,Winter,2016,Formal,Maxima Men Gold Dial Watch,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/36768.jpg,Formal | Maxima Men Gold Dial Watch
44348,Men,Apparel,Topwear,Shirts,Brown,Summer,2012,Casual,Indian Terrain Men Brown Check Shirt,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/44348.jpg,Casual | Indian Terrain Men Brown Check Shirt
14438,Women,Footwear,Shoes,Heels,Yellow,Summer,2012,Casual,Enroute Women Casual Yellow Heels,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/14438.jpg,Casual | Enroute Women Casual Yellow Heels
46282,Women,Apparel,Topwear,Tunics,Yellow,Summer,2012,Casual,109F Women Yellow Tunic,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/46282.jpg,Casual | 109F Women Yellow Tunic
47350,Women,Accessories,Bags,Handbags,Green,Summer,2012,Casual,Baggit Women Green Bag,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/47350.jpg,Casual | Baggit Women Green Bag
23615,Women,Personal Care,Fragrance,Perfume and Body Mist,Red,Spring,2017,Casual,Nike Fragrances Women Basic Perfume,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/23615.jpg,Casual | Nike Fragrances Women Basic Perfume
17420,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual,Casio Enticer Men Black Dial Analogue Watch A479,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/17420.jpg,Casual | Casio Enticer Men Black Dial Analogue Watch A479
9803,Women,Apparel,Topwear,Tunics,Navy Blue,Fall,2011,Casual,Scullers For Her Women Scullers Top Navy Blue Tops,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/9803.jpg,Casual | Scullers For Her Women Scullers Top Navy Blue Tops
3505,Women,Footwear,Shoes,Casual Shoes,White,Fall,2010,Casual,ADIDAS Women Adi Light White Fresh Shoe,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/3505.jpg,Casual | ADIDAS Women Adi Light White Fresh Shoe
42622,Women,Accessories,Jewellery,Earrings,Gold,Winter,2016,Casual,Estelle Women Earrings,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/42622.jpg,Casual | Estelle Women Earrings
12152,Women,Apparel,Topwear,Kurtis,Purple,Fall,2011,Ethnic,Aurelia Women Printed Purple Kurti,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/12152.jpg,Ethnic | Aurelia Women Printed Purple Kurti
26367,Women,Apparel,Topwear,Shirts,Lavender,Summer,2012,,Arrow Woman Lavender Shirt,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/26367.jpg,nan | Arrow Woman Lavender Shirt
18468,Women,Personal Care,Fragrance,Perfume and Body Mist,White,Spring,2017,Casual,Reebok Reelive Women Perfumes,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/18468.jpg,Casual | Reebok Reelive Women Perfumes
13080,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2013,Casual,Numero Uno Men Black Casual Shoes,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/13080.jpg,Casual | Numero Uno Men Black Casual Shoes
48318,Women,Accessories,Jewellery,Bracelet,Silver,Winter,2012,Casual,Pitaraa Silver Omelette Thin Bracelet,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/48318.jpg,Casual | Pitaraa Silver Omelette Thin Bracelet
30202,Unisex,Accessories,Bags,Backpacks,Navy Blue,Summer,2012,Casual,Nike Unisex Classic Turf Navy Blue Backpack,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/30202.jpg,Casual | Nike Unisex Classic Turf Navy Blue Backpack
33487,Men,Apparel,Topwear,Shirts,Red,Summer,2012,Casual,Doodle Kids Boy Check Red Shirt,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/33487.jpg,Casual | Doodle Kids Boy Check Red Shirt
40175,Men,Accessories,Eyewear,Sunglasses,Grey,Winter,2016,Casual,Fastrack Men Revo Coated Sporty Wrap Sunglasses,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/40175.jpg,Casual | Fastrack Men Revo Coated Sporty Wrap Sunglasses
